C:\Users\이우진\.jdks\corretto-11.0.19\bin\jcmd.exe 4336 GC.class_histogram
4336:
 num     #instances         #bytes  class name (module)
1111:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
1112:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
1113:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$4
1114:             1             16  io.netty.util.concurrent.ThreadPerTaskExecutor
1115:             1             16  io.netty.util.internal.PlatformDependent$1
1116:             1             16  io.netty.util.internal.PlatformDependent$2
1117:             1             16  io.netty.util.internal.TypeParameterMatcher$1
1118:             1             16  it.unimi.dsi.fastutil.objects.ObjectOpenHashSet$$Lambda$78/0x00000001001e3440
1119:             1             16  it.unimi.dsi.fastutil.objects.ObjectOpenHashSet$$Lambda$79/0x00000001001e2c40
1120:             1             16  it.unimi.dsi.fastutil.objects.ObjectOpenHashSet$$Lambda$80/0x00000001001e2040
1121:             1             16  java.io.FileDescriptor$1 (java.base@11.0.19)
1122:             1             16  java.io.FilePermission$1 (java.base@11.0.19)
1123:             1             16  java.io.RandomAccessFile$2 (java.base@11.0.19)
1124:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@11.0.19)
1125:             1             16  java.lang.CharacterData00 (java.base@11.0.19)
1126:             1             16  java.lang.CharacterDataLatin1 (java.base@11.0.19)
1127:             1             16  java.lang.Float (java.base@11.0.19)
1128:             1             16  java.lang.InheritableThreadLocal (java.base@11.0.19)
1129:             1             16  java.lang.ProcessEnvironment$EntryComparator (java.base@11.0.19)
1130:             1             16  java.lang.ProcessEnvironment$NameComparator (java.base@11.0.19)
1131:             1             16  java.lang.Runtime (java.base@11.0.19)
1132:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@11.0.19)
1133:             1             16  java.lang.StringCoding$1 (java.base@11.0.19)
1134:             1             16  java.lang.System$2 (java.base@11.0.19)
1135:             1             16  java.lang.Terminator$1 (java.base@11.0.19)
1136:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@11.0.19)
1137:             1             16  java.lang.invoke.MemberName$Factory (java.base@11.0.19)
1138:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@11.0.19)
1139:             1             16  java.lang.invoke.StringConcatFactory$MethodHandleInlineCopyStrategy$1 (java.base@11.0.19)
1140:             1             16  java.lang.invoke.StringConcatFactory$MethodHandleInlineCopyStrategy$2 (java.base@11.0.19)
1141:             1             16  java.lang.invoke.StringConcatFactory$MethodHandleInlineCopyStrategy$3 (java.base@11.0.19)
1142:             1             16  java.lang.invoke.VarHandle$1 (java.base@11.0.19)
1143:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@11.0.19)
1144:             1             16  java.lang.management.ManagementFactory$$Lambda$26/0x00000001000cf440 (java.management@11.0.19)
1145:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$27/0x00000001000ce840 (java.management@11.0.19)
1146:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$34/0x00000001000cd440 (java.management@11.0.19)
1147:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$35/0x00000001000cc840 (java.management@11.0.19)
1148:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$37/0x00000001000cc440 (java.management@11.0.19)
1149:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$41/0x00000001000ca840 (java.management@11.0.19)
1150:             1             16  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$42/0x00000001000cac40 (java.management@11.0.19)
1151:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@11.0.19)
1152:             1             16  java.lang.ref.Cleaner (java.base@11.0.19)
1153:             1             16  java.lang.ref.Cleaner$1 (java.base@11.0.19)
1154:             1             16  java.lang.ref.Reference$1 (java.base@11.0.19)
1155:             1             16  java.lang.reflect.Proxy$$Lambda$59/0x0000000100125840 (java.base@11.0.19)
1156:             1             16  java.lang.reflect.ReflectAccess (java.base@11.0.19)
1157:             1             16  java.net.InetAddress$2 (java.base@11.0.19)
1158:             1             16  java.net.InetAddress$PlatformNameService (java.base@11.0.19)
1159:             1             16  java.net.ServerSocket$2 (java.base@11.0.19)
1160:             1             16  java.net.URI$1 (java.base@11.0.19)
1161:             1             16  java.net.URL$3 (java.base@11.0.19)
1162:             1             16  java.net.URL$DefaultFactory (java.base@11.0.19)
1163:             1             16  java.net.URLClassLoader$7 (java.base@11.0.19)
1164:             1             16  java.nio.Bits$1 (java.base@11.0.19)
1165:             1             16  java.nio.Buffer$1 (java.base@11.0.19)
1166:             1             16  java.nio.channels.spi.AbstractSelector$1 (java.base@11.0.19)
1167:             1             16  java.nio.file.Files$AcceptAllFilter (java.base@11.0.19)
1168:             1             16  java.security.AllPermission (java.base@11.0.19)
1169:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@11.0.19)
1170:             1             16  java.util.Collections$EmptyEnumeration (java.base@11.0.19)
1171:             1             16  java.util.Collections$EmptyIterator (java.base@11.0.19)
1172:             1             16  java.util.Collections$EmptyList (java.base@11.0.19)
1173:             1             16  java.util.Collections$EmptyListIterator (java.base@11.0.19)
1174:             1             16  java.util.Collections$EmptySet (java.base@11.0.19)
1175:             1             16  java.util.EnumMap$1 (java.base@11.0.19)
1176:             1             16  java.util.IdentityHashMap$Values (java.base@11.0.19)
1177:             1             16  java.util.LinkedHashMap$LinkedKeySet (java.base@11.0.19)
1178:             1             16  java.util.LinkedHashMap$LinkedValues (java.base@11.0.19)
1179:             1             16  java.util.ResourceBundle$1 (java.base@11.0.19)
1180:             1             16  java.util.ResourceBundle$Control (java.base@11.0.19)
1181:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@11.0.19)
1182:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@11.0.19)
1183:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@11.0.19)
1184:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@11.0.19)
1185:             1             16  java.util.concurrent.CompletableFuture$AltResult (java.base@11.0.19)
1186:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@11.0.19)
1187:             1             16  java.util.concurrent.CountDownLatch (java.base@11.0.19)
1188:             1             16  java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory (java.base@11.0.19)
1189:             1             16  java.util.concurrent.SynchronousQueue$TransferStack (java.base@11.0.19)
1190:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@11.0.19)
1191:             1             16  java.util.function.Function$$Lambda$36/0x00000001000ccc40 (java.base@11.0.19)
1192:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@11.0.19)
1193:             1             16  java.util.logging.Level$$Lambda$5/0x000000010009f840 (java.logging@11.0.19)
1194:             1             16  java.util.logging.Level$KnownLevel$$Lambda$6/0x000000010009fc40 (java.logging@11.0.19)
1195:             1             16  java.util.logging.LogManager$LoggingProviderAccess (java.logging@11.0.19)
1196:             1             16  java.util.logging.LogManager$VisitedLoggers (java.logging@11.0.19)
1197:             1             16  java.util.logging.SimpleFormatter$$Lambda$12/0x000000010009e440 (java.logging@11.0.19)
1198:             1             16  java.util.regex.CharPredicates$$Lambda$15/0x000000010009a840 (java.base@11.0.19)
1199:             1             16  java.util.regex.CharPredicates$$Lambda$25/0x00000001000cf040 (java.base@11.0.19)
1200:             1             16  java.util.regex.Pattern$$Lambda$64/0x00000001001afc40 (java.base@11.0.19)
1201:             1             16  java.util.regex.Pattern$1 (java.base@11.0.19)
1202:             1             16  java.util.regex.Pattern$LastNode (java.base@11.0.19)
1203:             1             16  java.util.regex.Pattern$Node (java.base@11.0.19)
1204:             1             16  java.util.stream.Collectors$$Lambda$30/0x00000001000ce440 (java.base@11.0.19)
1205:             1             16  java.util.stream.Collectors$$Lambda$31/0x00000001000cd840 (java.base@11.0.19)
1206:             1             16  java.util.stream.Collectors$$Lambda$32/0x00000001000cdc40 (java.base@11.0.19)
1207:             1             16  java.util.stream.Collectors$$Lambda$33/0x00000001000cd040 (java.base@11.0.19)
1208:             1             16  java.util.stream.Collectors$$Lambda$38/0x00000001000cb840 (java.base@11.0.19)
1209:             1             16  java.util.stream.Collectors$$Lambda$47/0x00000001000c9040 (java.base@11.0.19)
1210:             1             16  java.util.stream.Collectors$$Lambda$48/0x00000001000c9440 (java.base@11.0.19)
1211:             1             16  java.util.stream.Collectors$$Lambda$49/0x00000001000c8840 (java.base@11.0.19)
1212:             1             16  java.util.stream.Collectors$$Lambda$55/0x0000000100126840 (java.base@11.0.19)
1213:             1             16  java.util.stream.Collectors$$Lambda$56/0x0000000100126c40 (java.base@11.0.19)
1214:             1             16  java.util.stream.Collectors$$Lambda$57/0x0000000100126040 (java.base@11.0.19)
1215:             1             16  java.util.stream.Collectors$$Lambda$58/0x0000000100126440 (java.base@11.0.19)
1216:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$10/0x000000010009ec40 (java.base@11.0.19)
1217:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$7/0x000000010009f040 (java.base@11.0.19)
1218:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$8/0x000000010009f440 (java.base@11.0.19)
1219:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$9/0x000000010009e840 (java.base@11.0.19)
1220:             1             16  java.util.zip.ZipFile$1 (java.base@11.0.19)
1221:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@11.0.19)
1222:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@11.0.19)
1223:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@11.0.19)
1224:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@11.0.19)
1225:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@11.0.19)
1226:             1             16  jdk.internal.misc.Unsafe (java.base@11.0.19)
1227:             1             16  jdk.internal.module.ModulePatcher (java.base@11.0.19)
1228:             1             16  jdk.internal.module.ModuleTarget (java.base@11.0.19)
1229:             1             16  jdk.internal.module.SystemModules$default (java.base@11.0.19)
1230:             1             16  jdk.internal.perf.Perf (java.base@11.0.19)
1231:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor1
1232:             1             16  jdk.internal.reflect.GeneratedConstructorAccessor2
1233:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@11.0.19)
1234:             1             16  jdk.internal.util.Preconditions$1 (java.base@11.0.19)
1235:             1             16  jdk.net.ExtendedSocketOptions$1 (jdk.net@11.0.19)
1236:             1             16  jdk.net.ExtendedSocketOptions$PlatformSocketOptions (jdk.net@11.0.19)
1237:             1             16  kotlin.UNINITIALIZED_VALUE
1238:             1             16  kotlin.collections.EmptyIterator
1239:             1             16  kotlin.collections.EmptyList
1240:             1             16  kotlin.jvm.internal.CallableReference$NoReceiver
1241:             1             16  net.jpountz.lz4.LZ4JavaUnsafeCompressor
1242:             1             16  net.jpountz.lz4.LZ4JavaUnsafeFastDecompressor
1243:             1             16  net.jpountz.lz4.LZ4JavaUnsafeSafeDecompressor
1244:             1             16  org.jdom.AttributeList$$Lambda$66/0x00000001001ae840
1245:             1             16  org.jdom.AttributeList$$Lambda$68/0x00000001001ae040
1246:             1             16  org.jdom.filter2.PassThroughFilter
1247:             1             16  org.jetbrains.jps.ant.model.impl.JpsAntModelSerializerExtension
1248:             1             16  org.jetbrains.jps.api.CmdlineRemoteProto$Message$BuilderMessage$Type$1
1249:             1             16  org.jetbrains.jps.api.CmdlineRemoteProto$Message$BuilderMessage$Type$TypeVerifier
1250:             1             16  org.jetbrains.jps.api.CmdlineRemoteProto$Message$Type$1
1251:             1             16  org.jetbrains.jps.api.CmdlineRemoteProto$Message$Type$TypeVerifier
1252:             1             16  org.jetbrains.jps.builders.impl.BuildDataPathsImpl
1253:             1             16  org.jetbrains.jps.builders.impl.logging.ProjectBuilderLoggerImpl
1254:             1             16  org.jetbrains.jps.builders.java.JavaBuilderExtensionImpl
1255:             1             16  org.jetbrains.jps.builders.java.dependencyView.ClassRepr$2
1256:             1             16  org.jetbrains.jps.builders.java.dependencyView.Mappings$$Lambda$123/0x000000010026a840
1257:             1             16  org.jetbrains.jps.builders.java.dependencyView.Mappings$$Lambda$124/0x000000010026ac40
1258:             1             16  org.jetbrains.jps.builders.java.dependencyView.ModuleRepr$2
1259:             1             16  org.jetbrains.jps.builders.java.dependencyView.NaturalIntIntPersistentMultiMaplet$1
1260:             1             16  org.jetbrains.jps.builders.logging.BuildLoggingManager
1261:             1             16  org.jetbrains.jps.cmdline.BuildMain$$Lambda$24/0x00000001000cfc40
1262:             1             16  org.jetbrains.jps.cmdline.LogSetup$$Lambda$13/0x000000010009d840
1263:             1             16  org.jetbrains.jps.devkit.builder.JpsPluginSyntheticArtifactProvider
1264:             1             16  org.jetbrains.jps.devkit.builder.PluginJavaBuilderExtension
1265:             1             16  org.jetbrains.jps.devkit.model.JpsPluginModuleType
1266:             1             16  org.jetbrains.jps.devkit.model.impl.JpsDevKitModelSerializerExtension
1267:             1             16  org.jetbrains.jps.devkit.threadingModelHelper.TMHBuilderService
1268:             1             16  org.jetbrains.jps.eclipse.model.JpsEclipseClasspathSerializer
1269:             1             16  org.jetbrains.jps.eclipse.model.JpsEclipseModelSerializerExtension
1270:             1             16  org.jetbrains.jps.gradle.compiler.GradleBuilderService
1271:             1             16  org.jetbrains.jps.gradle.compiler.GradleResourcesBuilder
1272:             1             16  org.jetbrains.jps.gradle.model.impl.JpsGradleDependenciesEnumerationHandler$GradleFactory
1273:             1             16  org.jetbrains.jps.gradle.model.impl.JpsGradleExtensionServiceImpl$$Lambda$91/0x0000000100217040
1274:             1             16  org.jetbrains.jps.gradle.model.impl.JpsGradleExtensionServiceImpl$1
1275:             1             16  org.jetbrains.jps.gradle.model.impl.JpsGradleModelSerializationExtension
1276:             1             16  org.jetbrains.jps.incremental.BuilderRegistry$$Lambda$133/0x000000010028f840
1277:             1             16  org.jetbrains.jps.incremental.CleanupTempDirectoryExtension
1278:             1             16  org.jetbrains.jps.incremental.JavaBuilderService
1279:             1             16  org.jetbrains.jps.incremental.TargetTypeRegistry
1280:             1             16  org.jetbrains.jps.incremental.Utils$$Lambda$61/0x0000000100198840
1281:             1             16  org.jetbrains.jps.incremental.artifacts.ArtifactBuilderService
1282:             1             16  org.jetbrains.jps.incremental.artifacts.IncArtifactBuilder
1283:             1             16  org.jetbrains.jps.incremental.artifacts.impl.JpsBuilderArtifactServiceImpl
1284:             1             16  org.jetbrains.jps.incremental.dependencies.DependencyResolvingBuilder
1285:             1             16  org.jetbrains.jps.incremental.dependencies.ProjectDependenciesResolver
1286:             1             16  org.jetbrains.jps.incremental.dependencies.ProjectDependenciesResolver$ProjectDependenciesResolvingTarget
1287:             1             16  org.jetbrains.jps.incremental.groovy.GroovyBuilder$RecompileStubSources
1288:             1             16  org.jetbrains.jps.incremental.groovy.GroovyBuilderService
1289:             1             16  org.jetbrains.jps.incremental.groovy.GroovyJavaBuilderExtension
1290:             1             16  org.jetbrains.jps.incremental.groovy.GroovyModelSerializerExtension
1291:             1             16  org.jetbrains.jps.incremental.groovy.GroovyResourceChecker
1292:             1             16  org.jetbrains.jps.incremental.instrumentation.RmiStubsGenerator
1293:             1             16  org.jetbrains.jps.incremental.java.AnnotationsExcludedJavaSourceRootProvider
1294:             1             16  org.jetbrains.jps.incremental.relativizer.JavaSdkPathRelativizer
1295:             1             16  org.jetbrains.jps.incremental.relativizer.JavaSdkPathRelativizer$$Lambda$105/0x000000010022e840
1296:             1             16  org.jetbrains.jps.incremental.relativizer.JavaSdkPathRelativizer$$Lambda$106/0x000000010022ec40
1297:             1             16  org.jetbrains.jps.incremental.relativizer.JavaSdkPathRelativizer$$Lambda$107/0x000000010022e040
1298:             1             16  org.jetbrains.jps.incremental.relativizer.PathRelativizerService$$Lambda$103/0x000000010022f040
1299:             1             16  org.jetbrains.jps.incremental.relativizer.PathRelativizerService$$Lambda$104/0x000000010022f440
1300:             1             16  org.jetbrains.jps.incremental.resources.ResourcesBuilder
1301:             1             16  org.jetbrains.jps.incremental.storage.BuildDataManager$1
1302:             1             16  org.jetbrains.jps.incremental.storage.FileKeyDescriptor
1303:             1             16  org.jetbrains.jps.incremental.storage.FileTimestampStorage$StateExternalizer
1304:             1             16  org.jetbrains.jps.incremental.storage.OneToManyPathsMapping$PathCollectionExternalizer
1305:             1             16  org.jetbrains.jps.incremental.storage.OutputToTargetRegistry$1
1306:             1             16  org.jetbrains.jps.incremental.storage.PathStringDescriptor
1307:             1             16  org.jetbrains.jps.incremental.storage.ProjectStamps
1308:             1             16  org.jetbrains.jps.indices.impl.IgnoredFileIndexImpl
1309:             1             16  org.jetbrains.jps.intellilang.instrumentation.PatternValidatorBuilderService
1310:             1             16  org.jetbrains.jps.intellilang.model.impl.JpsIntelliLangExtensionServiceImpl
1311:             1             16  org.jetbrains.jps.intellilang.model.impl.JpsIntelliLangModelSerializerExtension
1312:             1             16  org.jetbrains.jps.javaee.build.jspValidation.JasperValidator
1313:             1             16  org.jetbrains.jps.javaee.build.jspValidation.JspValidationBuilderService
1314:             1             16  org.jetbrains.jps.javaee.model.impl.JpsJavaeeModelSerializerExtension
1315:             1             16  org.jetbrains.jps.jpa.model.impl.JpsJpaModelSerializerExtension
1316:             1             16  org.jetbrains.jps.maven.compiler.MavenBuilderService
1317:             1             16  org.jetbrains.jps.maven.compiler.MavenResourcesBuilder
1318:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenDependenciesEnumerationHandler$MavenFactory
1319:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenExtensionServiceImpl$$Lambda$90/0x0000000100217c40
1320:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenExtensionServiceImpl$1
1321:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenModelSerializationExtension
1322:             1             16  org.jetbrains.jps.maven.model.impl.JpsMavenModelSerializationExtension$$Lambda$85/0x0000000100210040
1323:             1             16  org.jetbrains.jps.model.artifact.impl.JpsArtifactRole
1324:             1             16  org.jetbrains.jps.model.artifact.impl.JpsArtifactServiceImpl
1325:             1             16  org.jetbrains.jps.model.fileTypes.impl.FileNameMatcherFactoryImpl
1326:             1             16  org.jetbrains.jps.model.impl.JpsElementFactoryImpl
1327:             1             16  org.jetbrains.jps.model.impl.JpsEncodingConfigurationServiceImpl
1328:             1             16  org.jetbrains.jps.model.impl.JpsExElementFactoryImpl
1329:             1             16  org.jetbrains.jps.model.impl.JpsGlobalElementReference
1330:             1             16  org.jetbrains.jps.model.java.JpsAnnotationRootType
1331:             1             16  org.jetbrains.jps.model.java.JpsJavaModuleType
1332:             1             16  org.jetbrains.jps.model.java.impl.JavaModuleExtensionRole
1333:             1             16  org.jetbrains.jps.model.java.impl.JavaProjectExtensionRole
1334:             1             16  org.jetbrains.jps.model.java.impl.JpsJavaDependencyExtensionRole
1335:             1             16  org.jetbrains.jps.model.java.impl.JpsJavaExtensionServiceImpl
1336:             1             16  org.jetbrains.jps.model.java.impl.compiler.JpsJavaCompilerConfigurationImpl$$Lambda$77/0x00000001001e3040
1337:             1             16  org.jetbrains.jps.model.library.JpsOrderRootType$1
1338:             1             16  org.jetbrains.jps.model.library.JpsOrderRootType$2
1339:             1             16  org.jetbrains.jps.model.library.JpsOrderRootType$3
1340:             1             16  org.jetbrains.jps.model.library.impl.JpsLibraryRole
1341:             1             16  org.jetbrains.jps.model.module.impl.JpsModuleRole
1342:             1             16  org.jetbrains.jps.model.module.impl.JpsModuleSourceRootRole
1343:             1             16  org.jetbrains.jps.model.module.impl.JpsSdkReferencesTableImpl$JpsSdkReferencesTableRole
1344:             1             16  org.jetbrains.jps.model.serialization.JpsEncodingModelSerializerExtension
1345:             1             16  org.jetbrains.jps.model.serialization.JpsPathMapper$1
1346:             1             16  org.jetbrains.jps.model.serialization.JpsProjectLoader$$Lambda$87/0x0000000100210840
1347:             1             16  org.jetbrains.jps.model.serialization.impl.JpsSerializationManagerImpl
1348:             1             16  org.jetbrains.jps.model.serialization.jarRepository.JpsRemoteRepositoriesModelSerializerExtension
1349:             1             16  org.jetbrains.jps.model.serialization.java.JpsJavaModelSerializerExtension
1350:             1             16  org.jetbrains.jps.packaging.jlink.JpsJLinkModelSerializerExtension
1351:             1             16  org.jetbrains.jps.service.impl.JpsServiceManagerImpl$SingleClassLoaderPluginManager
1352:             1             16  org.jetbrains.jps.service.impl.SharedThreadPoolImpl
1353:             1             16  org.jetbrains.jps.uiDesigner.compiler.FormsBuilderService
1354:             1             16  org.jetbrains.jps.uiDesigner.model.impl.JpsUiDesignerConfigurationImpl$UiDesignerConfigurationState
1355:             1             16  org.jetbrains.jps.uiDesigner.model.impl.JpsUiDesignerExtensionServiceImpl
1356:             1             16  org.jetbrains.jps.uiDesigner.model.impl.JpsUiDesignerSerializerExtension
1357:             1             16  org.jetbrains.kotlin.config.ResourceKotlinRootType
1358:             1             16  org.jetbrains.kotlin.config.SourceKotlinRootType
1359:             1             16  org.jetbrains.kotlin.config.TestResourceKotlinRootType
1360:             1             16  org.jetbrains.kotlin.config.TestSourceKotlinRootType
1361:             1             16  org.jetbrains.kotlin.jps.KotlinJpsPathMacrosContributor
1362:             1             16  org.jetbrains.kotlin.jps.build.KotlinBuilder$Companion
1363:             1             16  org.jetbrains.kotlin.jps.build.KotlinBuilderService
1364:             1             16  org.jetbrains.kotlin.jps.build.KotlinResourcesRootProvider
1365:             1             16  org.jetbrains.kotlin.jps.build.KotlinSourceRootProvider
1366:             1             16  org.jetbrains.kotlin.jps.incremental.KotlinCompilerReferenceIndexBuilder$Companion
1367:             1             16  org.jetbrains.kotlin.jps.model.JpsKotlinFacetModuleExtension$Companion
1368:             1             16  org.jetbrains.kotlin.jps.model.KotlinModelSerializerService
1369:             1             16  org.jetbrains.plugins.javaFX.JpsJavaFxModelSerializerExtension
1370:             1             16  org.jetbrains.plugins.javaFX.jpackage.JPackageJpsModelSerializerExtension
1371:             1             16  org.jetbrains.plugins.javaFX.preloader.JpsJavaFxPreloaderModelSerializerExtension
1372:             1             16  org.slf4j.helpers.NOPLoggerFactory
1373:             1             16  org.slf4j.impl.JDK14LoggerFactory
1374:             1             16  org.slf4j.impl.StaticLoggerBinder
1375:             1             16  sun.misc.Unsafe (jdk.unsupported@11.0.19)
1376:             1             16  sun.net.ext.ExtendedSocketOptions$$Lambda$54/0x0000000100127440 (java.base@11.0.19)
1377:             1             16  sun.net.www.protocol.file.Handler (java.base@11.0.19)
1378:             1             16  sun.net.www.protocol.jar.Handler (java.base@11.0.19)
1379:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@11.0.19)
1380:             1             16  sun.net.www.protocol.jrt.Handler (java.base@11.0.19)
1381:             1             16  sun.nio.ch.ExtendedSocketOption$1 (java.base@11.0.19)
1382:             1             16  sun.nio.ch.Net$1 (java.base@11.0.19)
1383:             1             16  sun.nio.ch.Util$1 (java.base@11.0.19)
1384:             1             16  sun.nio.ch.Util$2 (java.base@11.0.19)
1385:             1             16  sun.nio.ch.WindowsSelectorProvider (java.base@11.0.19)
1386:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@11.0.19)
1387:             1             16  sun.nio.fs.WindowsChannelFactory$1 (java.base@11.0.19)
1388:             1             16  sun.nio.fs.WindowsFileSystemProvider (java.base@11.0.19)
1389:             1             16  sun.security.provider.AbstractDrbg$$Lambda$52/0x0000000100120c40 (java.base@11.0.19)
1390:             1             16  sun.security.provider.AbstractDrbg$SeederHolder$$Lambda$53/0x0000000100127040 (java.base@11.0.19)
1391:             1             16  sun.security.provider.DRBG$$Lambda$51/0x0000000100120040 (java.base@11.0.19)
1392:             1             16  sun.security.provider.NativeSeedGenerator (java.base@11.0.19)
1393:             1             16  sun.util.calendar.Gregorian (java.base@11.0.19)
1394:             1             16  sun.util.cldr.CLDRBaseLocaleDataMetaInfo (java.base@11.0.19)
1395:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar (java.base@11.0.19)
1396:             1             16  sun.util.locale.provider.CalendarDataUtility$CalendarWeekParameterGetter (java.base@11.0.19)
1397:             1             16  sun.util.resources.LocaleData$LocaleDataStrategy (java.base@11.0.19)
1398:             1             16  sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo (jdk.localedata@11.0.19)
Total        104975       10971288
